country,cnt,var,year,War flag,Attribute,Value
Ecuador,ECU,VA_Q15,2016,0,Mining,4758.998323
Ecuador,ECU,VA_Q15,2016,0,Manufacturing,14195.07821
Ecuador,ECU,VA_Q15,2016,0,Utilities,1516.685717
Ecuador,ECU,VA_Q15,2016,0,Construction,10483.52739
Ecuador,ECU,VA_Q15,2016,0,Trade services,11871.67807
Ecuador,ECU,VA_Q15,2016,0,Transport services,4973.704603
Ecuador,ECU,VA_Q15,2016,0,Business services,8592.776113
Ecuador,ECU,VA_Q15,2016,0,Financial services,3125.970996
Ecuador,ECU,VA_Q15,2016,0,Real estate,4792.737389
Ecuador,ECU,VA_Q15,2016,0,Government services,15362.07663
Ecuador,ECU,VA_Q15,2016,0,Other services,1822.109448
Ecuador,ECU,VA_Q15,2016,0,Total GDP,90963.82033
Ecuador,ECU,EMP,2016,0,Agriculture,1731.464259
Ecuador,ECU,EMP,2016,0,Mining,47.99083049
Ecuador,ECU,EMP,2016,0,Manufacturing,854.792213
Ecuador,ECU,EMP,2016,0,Utilities,58.21811218
Ecuador,ECU,EMP,2016,0,Construction,602.4121228
Ecuador,ECU,EMP,2016,0,Trade services,1997.332802
Ecuador,ECU,EMP,2016,0,Transport services,585.5074752
Ecuador,ECU,EMP,2016,0,Business services,222.1616952
Ecuador,ECU,EMP,2016,0,Financial services,240.6867611
Ecuador,ECU,EMP,2016,0,Real estate,0
Ecuador,ECU,EMP,2016,0,Government services,932.3446121
Ecuador,ECU,EMP,2016,0,Other services,481.5755181
Ecuador,ECU,EMP,2016,0,Total GDP,7754.486402
Egypt,EGY,VA,2016,0,Agriculture,318877.9
Egypt,EGY,VA,2016,0,Mining,214841.6
Egypt,EGY,VA,2016,0,Manufacturing,456298.9
Egypt,EGY,VA,2016,0,Utilities,62771.5
Egypt,EGY,VA,2016,0,Construction,145449.7
Egypt,EGY,VA,2016,0,Trade services,423158.2012
Egypt,EGY,VA,2016,0,Transport services,125907.6
Egypt,EGY,VA,2016,0,Business services,143859.9
Egypt,EGY,VA,2016,0,Financial services,113926.2
Egypt,EGY,VA,2016,0,Real estate,198454
Egypt,EGY,VA,2016,0,Government services,447537.9
Egypt,EGY,VA,2016,0,Other services,23326.2
Egypt,EGY,VA,2016,0,Total GDP,2674409.601
Egypt,EGY,VA_Q15,2016,0,Agriculture,287082.9988
Egypt,EGY,VA_Q15,2016,0,Mining,297342.9033
Egypt,EGY,VA_Q15,2016,0,Manufacturing,411155.2484
Egypt,EGY,VA_Q15,2016,0,Utilities,56787.88228
Egypt,EGY,VA_Q15,2016,0,Construction,132935.0971
Egypt,EGY,VA_Q15,2016,0,Trade services,379633.5114
Egypt,EGY,VA_Q15,2016,0,Transport services,113612.4541
Egypt,EGY,VA_Q15,2016,0,Business services,134494.5107
Egypt,EGY,VA_Q15,2016,0,Financial services,103165.1684
Egypt,EGY,VA_Q15,2016,0,Real estate,175626.2289
Egypt,EGY,VA_Q15,2016,0,Government services,418517.5674
Egypt,EGY,VA_Q15,2016,0,Other services,20850.9623
Egypt,EGY,VA_Q15,2016,0,Total GDP,2531204.533
Egypt,EGY,EMP,2016,0,Agriculture,5760.497743
Egypt,EGY,EMP,2016,0,Mining,34.66146077
Egypt,EGY,EMP,2016,0,Manufacturing,3086.307612
Egypt,EGY,EMP,2016,0,Utilities,447.6155262
Egypt,EGY,EMP,2016,0,Construction,3116.853552
Egypt,EGY,EMP,2016,0,Trade services,3769.012483
Egypt,EGY,EMP,2016,0,Transport services,1977.834077
Egypt,EGY,EMP,2016,0,Business services,822.0865701
Egypt,EGY,EMP,2016,0,Financial services,183.4158563
Egypt,EGY,EMP,2016,0,Real estate,28.2340589
Egypt,EGY,EMP,2016,0,Government services,4983.070428
Egypt,EGY,EMP,2016,0,Other services,1097.146959
Egypt,EGY,EMP,2016,0,Total GDP,25306.73633
Ethiopia,ETH,VA,2016,0,Agriculture,544082.0896
Ethiopia,ETH,VA,2016,0,Mining,6116.800756
Ethiopia,ETH,VA,2016,0,Manufacturing,89246.65368
Ethiopia,ETH,VA,2016,0,Utilities,11015.48875
Ethiopia,ETH,VA,2016,0,Construction,237545
Ethiopia,ETH,VA,2016,0,Trade services,243842.8239
Ethiopia,ETH,VA,2016,0,Transport services,52025.01886
Ethiopia,ETH,VA,2016,0,Business services,28631.73696
Ethiopia,ETH,VA,2016,0,Financial services,39768.84012
Ethiopia,ETH,VA,2016,0,Real estate,56859.40685
Ethiopia,ETH,VA,2016,0,Government services,120314.2467
Ethiopia,ETH,VA,2016,0,Other services,34435.12002
Ethiopia,ETH,VA,2016,0,Total GDP,1463883.226
Ethiopia,ETH,VA_Q15,2016,0,Agriculture,478880.5351
Ethiopia,ETH,VA_Q15,2016,0,Mining,5833.85833
Ethiopia,ETH,VA_Q15,2016,0,Manufacturing,67684.03203
Ethiopia,ETH,VA_Q15,2016,0,Utilities,9301.661723
Ethiopia,ETH,VA_Q15,2016,0,Construction,175314.3559
Ethiopia,ETH,VA_Q15,2016,0,Trade services,265314.5497
Ethiopia,ETH,VA_Q15,2016,0,Transport services,52733.56512
Ethiopia,ETH,VA_Q15,2016,0,Business services,27710.21054
Ethiopia,ETH,VA_Q15,2016,0,Financial services,47690.5039
Ethiopia,ETH,VA_Q15,2016,0,Real estate,52535.30117
Ethiopia,ETH,VA_Q15,2016,0,Government services,108480.5926
Ethiopia,ETH,VA_Q15,2016,0,Other services,30901.22657
Ethiopia,ETH,VA_Q15,2016,0,Total GDP,1322380.393
Ethiopia,ETH,EMP,2016,0,Agriculture,32918.77794
Ethiopia,ETH,EMP,2016,0,Mining,215.5077528
Ethiopia,ETH,EMP,2016,0,Manufacturing,4333.087426
Ethiopia,ETH,EMP,2016,0,Utilities,293.7927326
Ethiopia,ETH,EMP,2016,0,Construction,1208.013722
Ethiopia,ETH,EMP,2016,0,Trade services,3175.239501
Ethiopia,ETH,EMP,2016,0,Transport services,395.7999709
Ethiopia,ETH,EMP,2016,0,Business services,376.057825
Ethiopia,ETH,EMP,2016,0,Financial services,156.8426625
Ethiopia,ETH,EMP,2016,0,Real estate,5.968908866
Ethiopia,ETH,EMP,2016,0,Government services,1470.498991
Ethiopia,ETH,EMP,2016,0,Other services,4508.175065
Ethiopia,ETH,EMP,2016,0,Total GDP,49057.76249
Ghana,GHA,VA,2016,0,Agriculture,45116.47793
Ghana,GHA,VA,2016,0,Mining,16831.40453
Ghana,GHA,VA,2016,0,Manufacturing,23921.82291
Ghana,GHA,VA,2016,0,Utilities,4790.561608
Ghana,GHA,VA,2016,0,Construction,15165.27446
Ghana,GHA,VA,2016,0,Trade services,48268.84405
Ghana,GHA,VA,2016,0,Transport services,13117.53495
Ghana,GHA,VA,2016,0,Business services,7420.148946
Ghana,GHA,VA,2016,0,Financial services,13519.08013
Ghana,GHA,VA,2016,0,Real estate,3470.010749
Ghana,GHA,VA,2016,0,Government services,34752.84391
Ghana,GHA,VA,2016,0,Other services,2625.235021
Ghana,GHA,VA,2016,0,Total GDP,228999.2392
Ghana,GHA,VA_Q15,2016,0,Agriculture,37587.55148
Ghana,GHA,VA_Q15,2016,0,Mining,17090.01121
Ghana,GHA,VA_Q15,2016,0,Manufacturing,22129.91372
Ghana,GHA,VA_Q15,2016,0,Utilities,3835.980547
Ghana,GHA,VA_Q15,2016,0,Construction,16642.67639
Ghana,GHA,VA_Q15,2016,0,Trade services,36382.55393
Ghana,GHA,VA_Q15,2016,0,Transport services,10063.43012
Ghana,GHA,VA_Q15,2016,0,Business services,6432.259873
Ghana,GHA,VA_Q15,2016,0,Financial services,10313.29857
Ghana,GHA,VA_Q15,2016,0,Real estate,2242.927489
Ghana,GHA,VA_Q15,2016,0,Government services,31412.11291
Ghana,GHA,VA_Q15,2016,0,Other services,2140.521674
Ghana,GHA,VA_Q15,2016,0,Total GDP,196273.2379
Ghana,GHA,EMP,2016,0,Agriculture,4245.77932
Ghana,GHA,EMP,2016,0,Mining,68.35913914
Ghana,GHA,EMP,2016,0,Manufacturing,1779.623253
Ghana,GHA,EMP,2016,0,Utilities,41.45955669
Ghana,GHA,EMP,2016,0,Construction,407.5845817
Ghana,GHA,EMP,2016,0,Trade services,3018.015522
Ghana,GHA,EMP,2016,0,Transport services,293.6240768
Ghana,GHA,EMP,2016,0,Business services,214.7915665
Ghana,GHA,EMP,2016,0,Financial services,91.61070376
Ghana,GHA,EMP,2016,0,Real estate,13.99339487
Ghana,GHA,EMP,2016,0,Government services,1388.191628
Ghana,GHA,EMP,2016,0,Other services,451.3973373
Ghana,GHA,EMP,2016,0,Total GDP,12014.43008
Hong Kong,HKG,VA,2016,0,Agriculture,1778.697143
Hong Kong,HKG,VA,2016,0,Mining,119.3028571
Hong Kong,HKG,VA,2016,0,Manufacturing,26844
Hong Kong,HKG,VA,2016,0,Utilities,34414
Hong Kong,HKG,VA,2016,0,Construction,124932
Hong Kong,HKG,VA,2016,0,Trade services,605208
Hong Kong,HKG,VA,2016,0,Transport services,149742
Hong Kong,HKG,VA,2016,0,Business services,227260
Hong Kong,HKG,VA,2016,0,Financial services,428903
Hong Kong,HKG,VA,2016,0,Real estate,381736
Hong Kong,HKG,VA,2016,0,Government services,247973
Hong Kong,HKG,VA,2016,0,Other services,188939
Hong Kong,HKG,VA,2016,0,Total GDP,2417849
Hong Kong,HKG,VA_Q15,2016,0,Agriculture,1497.554286
Hong Kong,HKG,VA_Q15,2016,0,Mining,100.4457143
Hong Kong,HKG,VA_Q15,2016,0,Manufacturing,26598
Hong Kong,HKG,VA_Q15,2016,0,Utilities,34371
Hong Kong,HKG,VA_Q15,2016,0,Construction,113376
Hong Kong,HKG,VA_Q15,2016,0,Trade services,585774.9598
Hong Kong,HKG,VA_Q15,2016,0,Transport services,154543
Hong Kong,HKG,VA_Q15,2016,0,Business services,227150.9334
Hong Kong,HKG,VA_Q15,2016,0,Financial services,427075.7626
Hong Kong,HKG,VA_Q15,2016,0,Real estate,370704.4942
Hong Kong,HKG,VA_Q15,2016,0,Government services,237895.4361
Hong Kong,HKG,VA_Q15,2016,0,Other services,181260.5639
Hong Kong,HKG,VA_Q15,2016,0,Total GDP,2360348.15
Hong Kong,HKG,EMP,2016,0,Agriculture,6.687
Hong Kong,HKG,EMP,2016,0,Mining,0.061
Hong Kong,HKG,EMP,2016,0,Manufacturing,117.8
Hong Kong,HKG,EMP,2016,0,Utilities,11.19
Hong Kong,HKG,EMP,2016,0,Construction,328.4
Hong Kong,HKG,EMP,2016,0,Trade services,1084.9
Hong Kong,HKG,EMP,2016,0,Transport services,122.1217945
Hong Kong,HKG,EMP,2016,0,Business services,327.6782055
Hong Kong,HKG,EMP,2016,0,Financial services,481.2352666
Hong Kong,HKG,EMP,2016,0,Real estate,280.9647334
Hong Kong,HKG,EMP,2016,0,Government services,1018.1
Hong Kong,HKG,EMP,2016,0,Other services,26
Hong Kong,HKG,EMP,2016,0,Total GDP,3805.138
India,IND,VA,2016,0,Agriculture,24963580
India,IND,VA,2016,0,Mining,3218720
India,IND,VA,2016,0,Manufacturing,23350698.86
India,IND,VA,2016,0,Utilities,3534680
India,IND,VA,2016,0,Construction,10824660
India,IND,VA,2016,0,Trade services,16089160
India,IND,VA,2016,0,Transport services,6826270
India,IND,VA,2016,0,Business services,13939367.75
India,IND,VA,2016,0,Financial services,7502240
India,IND,VA,2016,0,Real estate,9937431.982
India,IND,VA,2016,0,Government services,15901730
India,IND,VA,2016,0,Other services,3270680.267
India,IND,VA,2016,0,Total GDP,139359218.9
India,IND,VA_Q15,2016,0,Agriculture,23671836.7
India,IND,VA_Q15,2016,0,Mining,3218564.882
India,IND,VA_Q15,2016,0,Manufacturing,23244267.65
India,IND,VA_Q15,2016,0,Utilities,3683377.699
India,IND,VA_Q15,2016,0,Construction,10511204.39
India,IND,VA_Q15,2016,0,Trade services,15791913.51
India,IND,VA_Q15,2016,0,Transport services,6501531.32
India,IND,VA_Q15,2016,0,Business services,13635113.79
India,IND,VA_Q15,2016,0,Financial services,7525344.528
India,IND,VA_Q15,2016,0,Real estate,9555918.351
India,IND,VA_Q15,2016,0,Government services,15199267.01
India,IND,VA_Q15,2016,0,Other services,3133351.98
India,IND,VA_Q15,2016,0,Total GDP,135671691.8
India,IND,EMP,2016,0,Agriculture,195456.1413
India,IND,EMP,2016,0,Mining,2450.885789
India,IND,EMP,2016,0,Manufacturing,56969.69708
India,IND,EMP,2016,0,Utilities,1202.98734
India,IND,EMP,2016,0,Construction,75189.8164
India,IND,EMP,2016,0,Trade services,57628.84943
India,IND,EMP,2016,0,Transport services,20843.12228
India,IND,EMP,2016,0,Business services,12848.4545
India,IND,EMP,2016,0,Financial services,5532.023282
India,IND,EMP,2016,0,Government services,30078.83347
India,IND,EMP,2016,0,Other services,24788.23457
India,IND,EMP,2016,0,Total GDP,482989.0455
Indonesia,IDN,VA,2016,0,Agriculture,1671598000
Indonesia,IDN,VA,2016,0,Mining,890868300
Indonesia,IDN,VA,2016,0,Manufacturing,2545204000
Indonesia,IDN,VA,2016,0,Utilities,151253800
Indonesia,IDN,VA,2016,0,Construction,1287601000
Indonesia,IDN,VA,2016,0,Trade services,1998465500
Indonesia,IDN,VA,2016,0,Transport services,644993900
Indonesia,IDN,VA,2016,0,Business services,660812300
Indonesia,IDN,VA,2016,0,Financial services,520206800
Indonesia,IDN,VA,2016,0,Real estate,350488200
Indonesia,IDN,VA,2016,0,Government services,1025936200
Indonesia,IDN,VA,2016,0,Other services,211427900
Indonesia,IDN,VA,2016,0,Total GDP,11958855900
Indonesia,IDN,VA_Q15,2016,0,Agriculture,1607660317
Indonesia,IDN,VA_Q15,2016,0,Mining,890042951.9
Indonesia,IDN,VA_Q15,2016,0,Manufacturing,2521852892
Indonesia,IDN,VA_Q15,2016,0,Utilities,145688845.8
Indonesia,IDN,VA_Q15,2016,0,Construction,1238506422
Indonesia,IDN,VA_Q15,2016,0,Trade services,1953772965
Indonesia,IDN,VA_Q15,2016,0,Transport services,621556135.3
Indonesia,IDN,VA_Q15,2016,0,Business services,646314602.2
Indonesia,IDN,VA_Q15,2016,0,Financial services,505869845.9
Indonesia,IDN,VA_Q15,2016,0,Real estate,342965361.8
Indonesia,IDN,VA_Q15,2016,0,Government services,995778900.2
Indonesia,IDN,VA_Q15,2016,0,Other services,205841900.1
Indonesia,IDN,VA_Q15,2016,0,Total GDP,11675851139
Indonesia,IDN,EMP,2016,0,Agriculture,38034.9115
Indonesia,IDN,EMP,2016,0,Mining,1387.7365
Indonesia,IDN,EMP,2016,0,Manufacturing,16171.097
Indonesia,IDN,EMP,2016,0,Utilities,564.7045
Indonesia,IDN,EMP,2016,0,Construction,7842.932
Indonesia,IDN,EMP,2016,0,Trade services,28794.161
Indonesia,IDN,EMP,2016,0,Transport services,4842.521
Indonesia,IDN,EMP,2016,0,Business services,2058.1595
Indonesia,IDN,EMP,2016,0,Financial services,1728.557
Indonesia,IDN,EMP,2016,0,Real estate,335.0975
Indonesia,IDN,EMP,2016,0,Government services,12299.6985
Indonesia,IDN,EMP,2016,0,Other services,5470.259
Indonesia,IDN,EMP,2016,0,Total GDP,119529.835
Israel,ISR,VA,2016,0,Agriculture,14837.19299
Israel,ISR,VA,2016,0,Mining,11244.02379
Israel,ISR,VA,2016,0,Manufacturing,142639.4061
Israel,ISR,VA,2016,0,Utilities,21226.427
Israel,ISR,VA,2016,0,Construction,65880.99977
Israel,ISR,VA,2016,0,Trade services,131248.2659
Israel,ISR,VA,2016,0,Transport services,39686.39314
Israel,ISR,VA,2016,0,Business services,214679.6336
Israel,ISR,VA,2016,0,Financial services,54366.99882
Israel,ISR,VA,2016,0,Real estate,166231.6578
Israel,ISR,VA,2016,0,Government services,203718.0933
Israel,ISR,VA,2016,0,Other services,33820.18434
Israel,ISR,VA,2016,0,Total GDP,1099579.277
Israel,ISR,VA_Q15,2016,0,Agriculture,14383.84301
Israel,ISR,VA_Q15,2016,0,Mining,11099.57899
Israel,ISR,VA_Q15,2016,0,Manufacturing,140807.0086
Israel,ISR,VA_Q15,2016,0,Utilities,21414.59547
Israel,ISR,VA_Q15,2016,0,Construction,65651.37735
Israel,ISR,VA_Q15,2016,0,Trade services,129585.8825
Israel,ISR,VA_Q15,2016,0,Transport services,39577.43467
Israel,ISR,VA_Q15,2016,0,Business services,212948.4306
Israel,ISR,VA_Q15,2016,0,Financial services,54099.7123
Israel,ISR,VA_Q15,2016,0,Real estate,159064.0826
Israel,ISR,VA_Q15,2016,0,Government services,201185.3524
Israel,ISR,VA_Q15,2016,0,Other services,32690.49502
Israel,ISR,VA_Q15,2016,0,Total GDP,1082507.794
Israel,ISR,EMP,2016,0,Agriculture,74.69038806
Israel,ISR,EMP,2016,0,Mining,4.377525539
Israel,ISR,EMP,2016,0,Manufacturing,386.3027003
Israel,ISR,EMP,2016,0,Utilities,30.95957813
Israel,ISR,EMP,2016,0,Construction,298.1369873
Israel,ISR,EMP,2016,0,Trade services,662.0737443
Israel,ISR,EMP,2016,0,Transport services,163.0903923
Israel,ISR,EMP,2016,0,Business services,662.640803
Israel,ISR,EMP,2016,0,Financial services,130.6462004
Israel,ISR,EMP,2016,0,Real estate,29.62995841
Israel,ISR,EMP,2016,0,Government services,1276.743292
Israel,ISR,EMP,2016,0,Other services,343.5897475
Israel,ISR,EMP,2016,0,Total GDP,4062.881317
Japan,JPN,VA,2016,0,Agriculture,6421081.089
Japan,JPN,VA,2016,0,Mining,282596.7327
Japan,JPN,VA,2016,0,Manufacturing,107611259.1
Japan,JPN,VA,2016,0,Utilities,14112026.59
Japan,JPN,VA,2016,0,Construction,28987797.77
Japan,JPN,VA,2016,0,Trade services,89888456.81
Japan,JPN,VA,2016,0,Transport services,25335189.91
Japan,JPN,VA,2016,0,Business services,70994035.44
Japan,JPN,VA,2016,0,Financial services,22664688.74
Japan,JPN,VA,2016,0,Real estate,60973647.93
Japan,JPN,VA,2016,0,Government services,83671142.68
Japan,JPN,VA,2016,0,Other services,20111084.67
Japan,JPN,VA,2016,0,Total GDP,531053007.5
Japan,JPN,VA_Q15,2016,0,Agriculture,5423516.654
Japan,JPN,VA_Q15,2016,0,Mining,282389.9673
Japan,JPN,VA_Q15,2016,0,Manufacturing,106633651
Japan,JPN,VA_Q15,2016,0,Utilities,14399400.84
Japan,JPN,VA_Q15,2016,0,Construction,28884646.65
Japan,JPN,VA_Q15,2016,0,Trade services,89507492.93
Japan,JPN,VA_Q15,2016,0,Transport services,25080861.39
Japan,JPN,VA_Q15,2016,0,Business services,70877186.22
Japan,JPN,VA_Q15,2016,0,Financial services,23224733.41
Japan,JPN,VA_Q15,2016,0,Real estate,61073255.95
Japan,JPN,VA_Q15,2016,0,Government services,82939632.02
Japan,JPN,VA_Q15,2016,0,Other services,20107694.81
Japan,JPN,VA_Q15,2016,0,Total GDP,528434461.8
Japan,JPN,EMP,2016,0,Agriculture,2656.222358
Japan,JPN,EMP,2016,0,Mining,43.4495763
Japan,JPN,EMP,2016,0,Manufacturing,9605.69463
Japan,JPN,EMP,2016,0,Utilities,436.4308664
Japan,JPN,EMP,2016,0,Construction,4809.922666
Japan,JPN,EMP,2016,0,Trade services,14460.2593
Japan,JPN,EMP,2016,0,Transport services,3101.469706
Japan,JPN,EMP,2016,0,Business services,8398.591686
Japan,JPN,EMP,2016,0,Financial services,1808.595579
Japan,JPN,EMP,2016,0,Real estate,1085.700955
Japan,JPN,EMP,2016,0,Government services,14455.48896
Japan,JPN,EMP,2016,0,Other services,3964.670135
Japan,JPN,EMP,2016,0,Total GDP,64826.49642
Kenya,KEN,VA,2016,0,Agriculture,2182198.347
Kenya,KEN,VA,2016,0,Mining,59149.0908
Kenya,KEN,VA,2016,0,Manufacturing,654456.1776
Kenya,KEN,VA,2016,0,Utilities,182117.7883
Kenya,KEN,VA,2016,0,Construction,360802.5513
Kenya,KEN,VA,2016,0,Trade services,558302.0622
Kenya,KEN,VA,2016,0,Transport services,565828.7057
Kenya,KEN,VA,2016,0,Business services,233455.2032
Kenya,KEN,VA,2016,0,Financial services,496333.8643
Kenya,KEN,VA,2016,0,Real estate,532668.4556
Kenya,KEN,VA,2016,0,Government services,705698.2563
Kenya,KEN,VA,2016,0,Other services,84425.79429
Kenya,KEN,VA,2016,0,Total GDP,6615436.297
Kenya,KEN,VA_Q15,2016,0,Agriculture,1943404.82
Kenya,KEN,VA_Q15,2016,0,Mining,58499.47145
Kenya,KEN,VA_Q15,2016,0,Manufacturing,594188.9364
Kenya,KEN,VA_Q15,2016,0,Utilities,144308.3351
Kenya,KEN,VA_Q15,2016,0,Construction,330749.605
Kenya,KEN,VA_Q15,2016,0,Trade services,535457.0152
Kenya,KEN,VA_Q15,2016,0,Transport services,532178.4367
Kenya,KEN,VA_Q15,2016,0,Business services,215350.28
Kenya,KEN,VA_Q15,2016,0,Financial services,443498.1036
Kenya,KEN,VA_Q15,2016,0,Real estate,504715.3407
Kenya,KEN,VA_Q15,2016,0,Government services,704464.2091
Kenya,KEN,VA_Q15,2016,0,Other services,77878.40316
Kenya,KEN,VA_Q15,2016,0,Total GDP,6084692.956
Kenya,KEN,EMP,2016,0,Agriculture,8267.143734
Kenya,KEN,EMP,2016,0,Mining,155.2819207
Kenya,KEN,EMP,2016,0,Manufacturing,2505.579352
Kenya,KEN,EMP,2016,0,Utilities,47.44328597
Kenya,KEN,EMP,2016,0,Construction,637.1216362
Kenya,KEN,EMP,2016,0,Trade services,3201.855923
Kenya,KEN,EMP,2016,0,Transport services,285.6209393
Kenya,KEN,EMP,2016,0,Business services,496.5168451
Kenya,KEN,EMP,2016,0,Financial services,109.6471325
Kenya,KEN,EMP,2016,0,Real estate,5.891916686
Kenya,KEN,EMP,2016,0,Government services,1208.07499
Kenya,KEN,EMP,2016,0,Other services,1477.551657
Kenya,KEN,EMP,2016,0,Total GDP,18397.72933
Laos,LAO,VA,2016,0,Agriculture,22275000
Laos,LAO,VA,2016,0,Mining,8391000
Laos,LAO,VA,2016,0,Manufacturing,10047000
Laos,LAO,VA,2016,0,Utilities,11558000
Laos,LAO,VA,2016,0,Construction,7184000
Laos,LAO,VA,2016,0,Trade services,18443000
Laos,LAO,VA,2016,0,Transport services,1750000
Laos,LAO,VA,2016,0,Business services,3837000
Laos,LAO,VA,2016,0,Financial services,3175000
Laos,LAO,VA,2016,0,Real estate,7536000
Laos,LAO,VA,2016,0,Government services,17853000
Laos,LAO,VA,2016,0,Other services,2321000
Laos,LAO,VA,2016,0,Total GDP,114370000
Laos,LAO,VA_Q15,2016,0,Agriculture,21190637.13
Laos,LAO,VA_Q15,2016,0,Mining,8293424.131
Laos,LAO,VA_Q15,2016,0,Manufacturing,9905543.636
Laos,LAO,VA_Q15,2016,0,Utilities,11412703.89
Laos,LAO,VA_Q15,2016,0,Construction,7169020.979
Laos,LAO,VA_Q15,2016,0,Trade services,18687710.36
Laos,LAO,VA_Q15,2016,0,Transport services,1729538.462
Laos,LAO,VA_Q15,2016,0,Business services,3813537.412
Laos,LAO,VA_Q15,2016,0,Financial services,3145012.238
Laos,LAO,VA_Q15,2016,0,Real estate,7551363.598
Laos,LAO,VA_Q15,2016,0,Government services,16857123.31
Laos,LAO,VA_Q15,2016,0,Other services,2304603.376
Laos,LAO,VA_Q15,2016,0,Total GDP,112060218.5
Laos,LAO,EMP,2016,0,Agriculture,2544.747924
Laos,LAO,EMP,2016,0,Mining,12.57839746
Laos,LAO,EMP,2016,0,Manufacturing,121.5050907
Laos,LAO,EMP,2016,0,Utilities,4.346971549
Laos,LAO,EMP,2016,0,Construction,105.4098981
Laos,LAO,EMP,2016,0,Trade services,211.958767
Laos,LAO,EMP,2016,0,Transport services,29.0683848
Laos,LAO,EMP,2016,0,Business services,21.915455
Laos,LAO,EMP,2016,0,Financial services,12.70502995
Laos,LAO,EMP,2016,0,Real estate,0.355360784
Laos,LAO,EMP,2016,0,Government services,325.613827
Laos,LAO,EMP,2016,0,Other services,5.60120577
Laos,LAO,EMP,2016,0,Total GDP,3395.806312
Lesotho,LSO,VA,2016,0,Agriculture,2090.988064
Lesotho,LSO,VA,2016,0,Mining,2375.170273
Lesotho,LSO,VA,2016,0,Manufacturing,5340.11661
Lesotho,LSO,VA,2016,0,Utilities,1580
Lesotho,LSO,VA,2016,0,Construction,1466.711304
Lesotho,LSO,VA,2016,0,Trade services,3901.757698
Lesotho,LSO,VA,2016,0,Transport services,726.2339635
Lesotho,LSO,VA,2016,0,Business services,2155
Lesotho,LSO,VA,2016,0,Financial services,2485.346001
Lesotho,LSO,VA,2016,0,Real estate,1373.757202
Lesotho,LSO,VA,2016,0,Government services,7027
Lesotho,LSO,VA,2016,0,Other services,293
Lesotho,LSO,VA,2016,0,Total GDP,30815.08112
Lesotho,LSO,VA_Q15,2016,0,Agriculture,2034.241356
Lesotho,LSO,VA_Q15,2016,0,Mining,2030.103976
Lesotho,LSO,VA_Q15,2016,0,Manufacturing,5514.950206
Lesotho,LSO,VA_Q15,2016,0,Utilities,1460.010638
Lesotho,LSO,VA_Q15,2016,0,Construction,1428.494219
Lesotho,LSO,VA_Q15,2016,0,Trade services,3829.623232
Lesotho,LSO,VA_Q15,2016,0,Transport services,718.189346
Lesotho,LSO,VA_Q15,2016,0,Business services,2038.251047
Lesotho,LSO,VA_Q15,2016,0,Financial services,2397.746792
Lesotho,LSO,VA_Q15,2016,0,Real estate,1373.315825
Lesotho,LSO,VA_Q15,2016,0,Government services,6898.059628
Lesotho,LSO,VA_Q15,2016,0,Other services,290.7854251
Lesotho,LSO,VA_Q15,2016,0,Total GDP,30013.77169
Lesotho,LSO,EMP,2016,0,Agriculture,214.9949005
Lesotho,LSO,EMP,2016,0,Mining,9.194740463
Lesotho,LSO,EMP,2016,0,Manufacturing,58.31027751
Lesotho,LSO,EMP,2016,0,Utilities,3.502971
Lesotho,LSO,EMP,2016,0,Construction,30.9928256
Lesotho,LSO,EMP,2016,0,Trade services,77.46508445
Lesotho,LSO,EMP,2016,0,Transport services,19.94803527
Lesotho,LSO,EMP,2016,0,Business services,26.37695374
Lesotho,LSO,EMP,2016,0,Financial services,2.620064494
Lesotho,LSO,EMP,2016,0,Real estate,0.061652286
Lesotho,LSO,EMP,2016,0,Government services,39.29335943
Lesotho,LSO,EMP,2016,0,Other services,35.96791363
Lesotho,LSO,EMP,2016,0,Total GDP,518.7287784
Malawi,MWI,VA,2016,0,Agriculture,1064941.683
Malawi,MWI,VA,2016,0,Mining,33992.00864
Malawi,MWI,VA,2016,0,Manufacturing,359247.4611
Malawi,MWI,VA,2016,0,Utilities,46630.23993
Malawi,MWI,VA,2016,0,Construction,107987.9901
Malawi,MWI,VA,2016,0,Trade services,684695.6493
Malawi,MWI,VA,2016,0,Transport services,104047.2719
Malawi,MWI,VA,2016,0,Business services,180793.6258
Malawi,MWI,VA,2016,0,Financial services,200636.0894
Malawi,MWI,VA,2016,0,Real estate,295599.121
Malawi,MWI,VA,2016,0,Government services,286612.2494
Malawi,MWI,VA,2016,0,Other services,193228.4853
Malawi,MWI,VA,2016,0,Total GDP,3558411.875
Malawi,MWI,VA_Q15,2016,0,Agriculture,921584.4661
Malawi,MWI,VA_Q15,2016,0,Mining,29416.17145
Malawi,MWI,VA_Q15,2016,0,Manufacturing,310887.3329
Malawi,MWI,VA_Q15,2016,0,Utilities,40353.10614
Malawi,MWI,VA_Q15,2016,0,Construction,93451.17741
Malawi,MWI,VA_Q15,2016,0,Trade services,592525.2851
Malawi,MWI,VA_Q15,2016,0,Transport services,90040.93941
Malawi,MWI,VA_Q15,2016,0,Business services,156456.0762
Malawi,MWI,VA_Q15,2016,0,Financial services,173627.4449
Malawi,MWI,VA_Q15,2016,0,Real estate,255807.0197
Malawi,MWI,VA_Q15,2016,0,Government services,248029.9165
Malawi,MWI,VA_Q15,2016,0,Other services,167217.016
